year,word,frequency
1976,hummingbird,0.450287
1976,hyena,0.421934
1976,kangaroo,0.876658
1976,koala,0.118776
1976,macaw,0.120816
1976,meerkat,0.006772
1976,ostrich,0.408266
1976,penguin,4.172998
1976,tapir,0.146874
1976,tiger,4.948604
1976,toucan,0.064008
1976,wombat,0.11359
1977,chimpanzee,1.572634
1977,hummingbird,0.458007
1977,hyena,0.423271
1977,kangaroo,0.887802
1977,koala,0.129427
1977,macaw,0.127166
1977,meerkat,0.007129
1977,ostrich,0.397581
1977,penguin,4.179364
1977,tapir,0.143749
1977,tiger,4.955721
1977,toucan,0.06148
1977,wombat,0.113848
1978,chimpanzee,1.526145
1978,hummingbird,0.467832
1978,hyena,0.423039
1978,kangaroo,0.900905
1978,koala,0.139852
1978,macaw,0.138146
1978,meerkat,0.007843
1978,ostrich,0.392435
1978,penguin,4.204985
1978,tapir,0.140497
1978,tiger,4.965397
1978,toucan,0.061792
1978,wombat,0.115028
1979,chimpanzee,1.486498
1979,hummingbird,0.48012
1979,hyena,0.421351
1979,kangaroo,0.908467
1979,koala,0.148462
1979,macaw,0.151247
1979,meerkat,0.008791
1979,ostrich,0.391909
1979,penguin,4.261669
1979,tapir,0.139528
1979,tiger,4.976966
1979,toucan,0.064593
1979,wombat,0.116009
1980,chimpanzee,1.440579
1980,hummingbird,0.49487
1980,hyena,0.421063
1980,kangaroo,0.907285
1980,koala,0.156722
1980,macaw,0.162998
1980,meerkat,0.009626
1980,ostrich,0.394094
1980,penguin,4.348268
1980,tapir,0.143571
1980,tiger,5.001702
1980,toucan,0.069027
1980,wombat,0.116397
1981,chimpanzee,1.384721
1981,hummingbird,0.511245
1981,hyena,0.423887
1981,kangaroo,0.898617
1981,koala,0.169409
1981,macaw,0.171177
1981,meerkat,0.009993
1981,ostrich,0.397291
1981,penguin,4.458587
1981,tapir,0.153446
1981,tiger,5.048072
1981,toucan,0.073704
1981,wombat,0.116638
1982,chimpanzee,1.32779
1982,hummingbird,0.527378
1982,hyena,0.428458
1982,kangaroo,0.886059
1982,koala,0.190519
1982,macaw,0.175864
1982,meerkat,0.009829
1982,ostrich,0.400317
1982,penguin,4.59224
1982,tapir,0.166838
1982,tiger,5.115591
1982,toucan,0.07722
1982,wombat,0.117433
1983,chimpanzee,1.288792
1983,hummingbird,0.542431
1983,hyena,0.430407
1983,kangaroo,0.874236
1983,koala,0.219701
1983,macaw,0.178154
1983,meerkat,0.009445
1983,ostrich,0.402998
1983,penguin,4.749583
1983,tapir,0.179295
1983,tiger,5.202493
1983,toucan,0.07888
1983,wombat,0.119238
1984,chimpanzee,1.282899
1984,hummingbird,0.557624
1984,hyena,0.425493
1984,kangaroo,0.867002
1984,koala,0.2524
1984,macaw,0.178968
1984,meerkat,0.009302
1984,ostrich,0.406274
1984,penguin,4.927114
1984,tapir,0.18634
1984,tiger,5.313063
1984,toucan,0.079225
1984,wombat,0.123967
1985,chimpanzee,1.31267
1985,hummingbird,0.576413
1985,hyena,0.414501
1985,kangaroo,0.865675
1985,koala,0.282846
1985,macaw,0.178745
1985,meerkat,0.009712
1985,ostrich,0.4118
1985,penguin,5.115019
1985,tapir,0.186609
1985,tiger,5.453451
1985,toucan,0.079605
1985,wombat,0.134111
1986,chimpanzee,1.365391
1986,hummingbird,0.602204
1986,hyena,0.40293
1986,kangaroo,0.86927
1986,koala,0.310152
1986,macaw,0.179541
1986,meerkat,0.010634
1986,ostrich,0.420896
1986,penguin,5.303905
1986,tapir,0.183193
1986,tiger,5.621207
1986,toucan,0.081183
1986,wombat,0.150305
1987,chimpanzee,1.422419
1987,hummingbird,0.635752
1987,hyena,0.396721
1987,kangaroo,0.873886
1987,koala,0.336309
1987,macaw,0.184517
1987,meerkat,0.011719
1987,ostrich,0.433489
1987,penguin,5.492009
1987,tapir,0.180996
1987,tiger,5.815342
1987,toucan,0.084362
1987,wombat,0.168042
1988,chimpanzee,1.470803
1988,hummingbird,0.673472
1988,hyena,0.398033
1988,kangaroo,0.873885
1988,koala,0.36082
1988,macaw,0.195885
1988,meerkat,0.012665
1988,ostrich,0.448346
1988,penguin,5.680003
1988,tapir,0.1827
1988,tiger,6.044612
1988,toucan,0.088939
1988,wombat,0.179589
1989,chimpanzee,1.506629
1989,hummingbird,0.708275
1989,hyena,0.405396
1989,kangaroo,0.866048
1989,koala,0.376869
1989,macaw,0.212175
1989,meerkat,0.013389
1989,ostrich,0.464774
1989,penguin,5.86062
1989,tapir,0.187177
1989,tiger,6.338058
1989,toucan,0.094386
1989,wombat,0.180077
1990,chimpanzee,1.532614
1990,hummingbird,0.733757
1990,hyena,0.416897
1990,kangaroo,0.851881
1990,koala,0.376487
1990,macaw,0.228677
1990,meerkat,0.014137
1990,ostrich,0.483766
1990,penguin,6.024093
1990,tapir,0.191596
1990,tiger,6.710442
1990,toucan,0.100185
1990,wombat,0.171564
1991,chimpanzee,1.552551
1991,hummingbird,0.749911
1991,hyena,0.43194
1991,kangaroo,0.836899
1991,koala,0.360227
1991,macaw,0.240343
1991,meerkat,0.015226
1991,ostrich,0.506986
1991,penguin,6.171427
1991,tapir,0.193926
1991,tiger,7.12478
1991,toucan,0.105994
1991,wombat,0.159976
1992,chimpanzee,1.57042
1992,hummingbird,0.762265
1992,hyena,0.450478
1992,kangaroo,0.826367
1992,koala,0.338992
1992,macaw,0.245531
1992,meerkat,0.016744
1992,ostrich,0.534203
1992,penguin,6.320331
1992,tapir,0.194365
1992,tiger,7.488412
1992,toucan,0.111531
1992,wombat,0.149984
1993,chimpanzee,1.588803
1993,hummingbird,0.778601
1993,hyena,0.471813
1993,kangaroo,0.821617
1993,koala,0.324395
1993,macaw,0.246695
1993,meerkat,0.018564
1993,ostrich,0.562987
1993,penguin,6.487952
1993,tapir,0.194859
1993,tiger,7.715798
1993,toucan,0.116547
1993,wombat,0.143124
1994,chimpanzee,1.612442
1994,hummingbird,0.803086
1994,hyena,0.495181
1994,kangaroo,0.819411
1994,koala,0.318425
1994,macaw,0.248468
1994,meerkat,0.020567
1994,ostrich,0.590186
1994,penguin,6.675724
1994,tapir,0.197915
1994,tiger,7.811552
1994,toucan,0.120852
1994,wombat,0.139911
1995,chimpanzee,1.647746
1995,hummingbird,0.834078
1995,hyena,0.520042
1995,kangaroo,0.815423
1995,koala,0.316698
1995,macaw,0.253856
1995,meerkat,0.022889
1995,ostrich,0.615607
1995,penguin,6.871471
1995,tapir,0.20442
1995,tiger,7.876164
1995,toucan,0.12458
1995,wombat,0.141016
1996,chimpanzee,1.699827
1996,hummingbird,0.86502
1996,hyena,0.54581
1996,kangaroo,0.807888
1996,koala,0.31673
1996,macaw,0.26259
1996,meerkat,0.025807
1996,ostrich,0.640208
1996,penguin,7.070285
1996,tapir,0.211713
1996,tiger,8.017905
1996,toucan,0.12802
1996,wombat,0.146558
1997,chimpanzee,1.765987
1997,hummingbird,0.889876
1997,hyena,0.571734
1997,kangaroo,0.798698
1997,koala,0.319398
1997,macaw,0.272242
1997,meerkat,0.029422
1997,ostrich,0.663076
1997,penguin,7.279093
1997,tapir,0.215693
1997,tiger,8.26266
1997,toucan,0.131582
1997,wombat,0.153722
1998,chimpanzee,1.834366
1998,hummingbird,0.90688
1998,hyena,0.59719
1998,kangaroo,0.792285
1998,koala,0.324885
1998,macaw,0.281402
1998,meerkat,0.033673
1998,ostrich,0.679189
1998,penguin,7.506642
1998,tapir,0.214285
1998,tiger,8.557548
1998,toucan,0.135637
1998,wombat,0.15848
1999,chimpanzee,1.889743
1999,hummingbird,0.919474
1999,hyena,0.621607
1999,kangaroo,0.791199
1999,koala,0.328798
1999,macaw,0.289799
1999,meerkat,0.038468
1999,ostrich,0.681773
1999,penguin,7.75154
1999,tapir,0.209149
1999,tiger,8.837327
1999,toucan,0.140608
1999,wombat,0.158472
2000,chimpanzee,1.921267
2000,hummingbird,0.931018
2000,hyena,0.643521
2000,kangaroo,0.795212
2000,koala,0.328079
2000,macaw,0.297995
2000,meerkat,0.043668
2000,ostrich,0.667912
2000,penguin,8.002126
2000,tapir,0.203744
2000,tiger,9.071514
2000,toucan,0.146518
2000,wombat,0.15572
2001,chimpanzee,1.933456
2001,hummingbird,0.94073
2001,hyena,0.660667
2001,kangaroo,0.802335
2001,koala,0.324663
2001,macaw,0.304457
2001,meerkat,0.048841
2001,ostrich,0.641962
2001,penguin,8.253415
2001,tapir,0.200225
2001,tiger,9.26746
2001,toucan,0.152605
2001,wombat,0.15465
2002,chimpanzee,1.945751
2002,hummingbird,0.94434
2002,hyena,0.672037
2002,kangaroo,0.81097
2002,koala,0.322894
2002,macaw,0.306413
2002,meerkat,0.053376
2002,ostrich,0.61383
2002,penguin,8.517451
2002,tapir,0.198684
2002,tiger,9.442266
2002,toucan,0.15754
2002,wombat,0.158078
2003,chimpanzee,1.979938
2003,hummingbird,0.938451
2003,hyena,0.680603
2003,kangaroo,0.820524
2003,koala,0.324737
2003,macaw,0.302415
2003,meerkat,0.057054
2003,ostrich,0.593222
2003,penguin,8.819558
2003,tapir,0.197965
2003,tiger,9.605865
2003,toucan,0.160355
2003,wombat,0.165595
2004,chimpanzee,2.04374
2004,hummingbird,0.924232
2004,hyena,0.69283
2004,kangaroo,0.830091
2004,koala,0.329302
2004,macaw,0.295025
2004,meerkat,0.060591
2004,ostrich,0.585644
2004,penguin,9.174424
2004,tapir,0.197117
2004,tiger,9.751841
2004,toucan,0.16104
2004,wombat,0.174988
2005,chimpanzee,2.127546
2005,hummingbird,0.908004
2005,hyena,0.714414
2005,kangaroo,0.837987
2005,koala,0.335131
2005,macaw,0.288842
2005,meerkat,0.06521
2005,ostrich,0.591434
2005,penguin,9.555835
2005,tapir,0.195686
2005,tiger,9.867915
2005,toucan,0.160085
2005,wombat,0.184888
2006,chimpanzee,2.218782
2006,hummingbird,0.897474
2006,hyena,0.746421
2006,kangaroo,0.844379
2006,koala,0.340721
2006,macaw,0.287347
2006,meerkat,0.07212
2006,ostrich,0.607255
2006,penguin,9.895957
2006,tapir,0.193765
2006,tiger,9.957924
2006,toucan,0.158263
2006,wombat,0.196029
2007,chimpanzee,2.314211
2007,hummingbird,0.897542
2007,hyena,0.784732
2007,kangaroo,0.852805
2007,koala,0.344596
2007,macaw,0.290449
2007,meerkat,0.08182
2007,ostrich,0.627909
2007,penguin,10.125617
2007,tapir,0.191702
2007,tiger,10.045419
2007,toucan,0.156393
2007,wombat,0.209268
2008,chimpanzee,2.41864
2008,hummingbird,0.907192
2008,hyena,0.822108
2008,kangaroo,0.867096
2008,koala,0.345549
2008,macaw,0.2962
2008,meerkat,0.093932
2008,ostrich,0.646338
2008,penguin,10.217177
2008,tapir,0.189517
2008,tiger,10.144171
2008,toucan,0.154904
2008,wombat,0.223543
2009,chimpanzee,2.530773
2009,hummingbird,0.919155
2009,hyena,0.852366
2009,kangaroo,0.885213
2009,koala,0.343593
2009,macaw,0.30186
2009,meerkat,0.106999
2009,ostrich,0.656325
2009,penguin,10.204705
2009,tapir,0.186983
2009,tiger,10.234766
2009,toucan,0.153266
2009,wombat,0.234998
2010,chimpanzee,2.633969
2010,hummingbird,0.924121
2010,hyena,0.872866
2010,kangaroo,0.899679
2010,koala,0.339951
2010,macaw,0.30452
2010,meerkat,0.118987
2010,ostrich,0.654716
2010,penguin,10.159537
2010,tapir,0.183948
2010,tiger,10.286119
2010,toucan,0.150282
2010,wombat,0.239568
2011,chimpanzee,2.70077
2011,hummingbird,0.918676
2011,hyena,0.886943
2011,kangaroo,0.903322
2011,koala,0.33534
2011,macaw,0.302122
2011,meerkat,0.128123
2011,ostrich,0.644301
2011,penguin,10.142571
2011,tapir,0.1807
2011,tiger,10.298053
2011,toucan,0.145516
2011,wombat,0.236217
2012,chimpanzee,2.705586
2012,hummingbird,0.908384
2012,hyena,0.901166
2012,kangaroo,0.896874
2012,koala,0.329849
2012,macaw,0.29503
2012,meerkat,0.134336
2012,ostrich,0.631844
2012,penguin,10.177943
2012,tapir,0.177984
2012,tiger,10.309361
2012,toucan,0.14018
2012,wombat,0.227593
2013,chimpanzee,2.643995
2013,hummingbird,0.90203
2013,hyena,0.919677
2013,kangaroo,0.886742
2013,koala,0.323482
2013,macaw,0.285701
2013,meerkat,0.13904
2013,ostrich,0.624724
2013,penguin,10.245534
2013,tapir,0.17623
2013,tiger,10.364215
2013,toucan,0.136174
2013,wombat,0.217373
2014,chimpanzee,2.534622
2014,hummingbird,0.900421
2014,hyena,0.940839
2014,kangaroo,0.878486
2014,koala,0.315715
2014,macaw,0.276486
2014,meerkat,0.14377
2014,ostrich,0.627121
2014,penguin,10.289618
2014,tapir,0.175672
2014,tiger,10.464933
2014,toucan,0.134353
2014,wombat,0.208123
2015,chimpanzee,2.407389
2015,hummingbird,0.895416
2015,hyena,0.960512
2015,kangaroo,0.872917
2015,koala,0.30757
2015,macaw,0.267357
2015,meerkat,0.148648
2015,ostrich,0.639059
2015,penguin,10.243197
2015,tapir,0.177014
2015,tiger,10.600812
2015,toucan,0.134123
2015,wombat,0.200893
2016,chimpanzee,2.284178
2016,hummingbird,0.879843
2016,hyena,0.976263
2016,kangaroo,0.868743
2016,koala,0.303233
2016,macaw,0.257164
2016,meerkat,0.152472
2016,ostrich,0.657389
2016,penguin,10.060205
2016,tapir,0.181361
2016,tiger,10.809116
2016,toucan,0.134272
2016,wombat,0.196228
2017,chimpanzee,2.176399
2017,hummingbird,0.856256
2017,hyena,0.987676
2017,kangaroo,0.866458
2017,koala,0.308457
2017,macaw,0.246379
2017,meerkat,0.154439
2017,ostrich,0.677111
2017,penguin,9.757986
2017,tapir,0.18894
2017,tiger,11.174501
2017,toucan,0.133823
2017,wombat,0.194831
2018,chimpanzee,2.091226
2018,hummingbird,0.834192
2018,hyena,0.994325
2018,kangaroo,0.867789
2018,koala,0.325441
2018,macaw,0.237459
2018,meerkat,0.155257
2018,ostrich,0.694063
2018,penguin,9.421275
2018,tapir,0.198487
2018,tiger,11.74318
2018,toucan,0.132451
2018,wombat,0.196398
2019,chimpanzee,2.034302
2019,hummingbird,0.820772
2019,hyena,0.995862
2019,kangaroo,0.87253
2019,koala,0.349786
2019,macaw,0.232272
2019,meerkat,0.156008
2019,ostrich,0.706363
2019,penguin,9.146305
2019,tapir,0.207758
2019,tiger,12.435411
2019,toucan,0.13034
2019,wombat,0.199264
